ENSGID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END	pPredEBM	pPredHMP	pTWAShmp	pTWASomni	minP	maxP	maxPpred	maxPtwas	Near_GWAS	ENSGID	GENE.x	DESCRIPTION.x	GENE_TYPE.x	CHR.x	START.x	END.x	meanPredBeta	GENE.y	DESCRIPTION.y	GENE_TYPE.y	CHR.y	START.y	END.y	meanTwasZscore
ENSG00000269894	RP11-1020A11.1		sense_intronic	3	9977390	9977942	NA	NA	0.000503339338533319	0.00341	NA	NA	NA	0.00341	no	ENSG00000269894	NA	NA	NA	NA	NA	NA	NA	RP11-1020A11.1		sense_intronic	3	9977390	9977942	2.51640975
ENSG00000151090	THRB	thyroid hormone receptor, beta [Source:HGNC Symbol;Acc:11799]	protein_coding	3	24158651	24536773	0.000123620295012035	0.00328628698037297	0.296403553431832	0.453	0.000123620295012035	0.453	0.00328628698037297	0.453	no	ENSG00000151090	THRB	thyroid hormone receptor, beta [Source:HGNC Symbol;Acc:11799]	protein_coding	3	24158651	24536773	-0.00114724118867124	THRB	thyroid hormone receptor, beta [Source:HGNC Symbol;Acc:11799]	protein_coding	3	24158651	24536773	0.16721
ENSG00000144645	OSBPL10	oxysterol binding protein-like 10 [Source:HGNC Symbol;Acc:16395]	protein_coding	3	31699382	32119072	0.0132925328960547	0.0459629771515616	0.00219938770490381	0.00375	0.00219938770490381	0.0459629771515616	0.0459629771515616	0.00375	no	ENSG00000144645	OSBPL10	oxysterol binding protein-like 10 [Source:HGNC Symbol;Acc:16395]	protein_coding	3	31699382	32119072	0.000115416334711751	OSBPL10	oxysterol binding protein-like 10 [Source:HGNC Symbol;Acc:16395]	protein_coding	3	31699382	32119072	-0.313624888888889
ENSG00000197385	ZNF860	zinc finger protein 860 [Source:HGNC Symbol;Acc:34513]	protein_coding	3	32023263	32033120	6.36040092583444e-05	0.019840328781983	0.000315602359381382	0.00137	6.36040092583444e-05	0.019840328781983	0.019840328781983	0.00137	no	ENSG00000197385	ZNF860	zinc finger protein 860 [Source:HGNC Symbol;Acc:34513]	protein_coding	3	32023263	32033120	0.00115963785567184	ZNF860	zinc finger protein 860 [Source:HGNC Symbol;Acc:34513]	protein_coding	3	32023263	32033120	0.7219385
ENSG00000237433	AC097639.8		pseudogene	3	32232239	32233119	0.0540600130048293	0.0520621600823757	0.00492465015701529	0.00355	0.00355	0.0540600130048293	0.0540600130048293	0.00492465015701529	no	ENSG00000237433	AC097639.8		pseudogene	3	32232239	32233119	-0.00277013259059466	AC097639.8		pseudogene	3	32232239	32233119	-2.03483033333333
ENSG00000136059	VILL	villin-like [Source:HGNC Symbol;Acc:30906]	protein_coding	3	38029550	38048679	0.000756104847532265	0.00568678780089918	0.00577096558995901	0.163	0.000756104847532265	0.163	0.00568678780089918	0.163	no	ENSG00000136059	VILL	villin-like [Source:HGNC Symbol;Acc:30906]	protein_coding	3	38029550	38048679	0.00822374917582586	VILL	villin-like [Source:HGNC Symbol;Acc:30906]	protein_coding	3	38029550	38048679	2.00568582352941
ENSG00000232112	TMA7	translation machinery associated 7 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26932]	protein_coding	3	48485256	48485616	0.000235491343699176	0.00138411698514118	0.979059017375906	0.462	0.000235491343699176	0.979059017375906	0.00138411698514118	0.979059017375906	no	ENSG00000232112	TMA7	translation machinery associated 7 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26932]	protein_coding	3	48485256	48485616	-0.00439153272539508	TMA7	translation machinery associated 7 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26932]	protein_coding	3	48485256	48485616	-0.18507395
ENSG00000213689	TREX1	three prime repair exonuclease 1 [Source:HGNC Symbol;Acc:12269]	protein_coding	3	48507116	48509044	0.00810183005461276	0.00733721077161069	0.995364516010181	0.395	0.00733721077161069	0.995364516010181	0.00810183005461276	0.995364516010181	no	ENSG00000213689	TREX1	three prime repair exonuclease 1 [Source:HGNC Symbol;Acc:12269]	protein_coding	3	48507116	48509044	-0.011153389939774	TREX1	three prime repair exonuclease 1 [Source:HGNC Symbol;Acc:12269]	protein_coding	3	48507116	48509044	-0.497508421052632
ENSG00000270562	RP11-154H23.3		lincRNA	3	71634094	71636560	0.00606046656305281	0.00371897055457392	NA	NA	NA	NA	0.00606046656305281	NA	no	ENSG00000270562	RP11-154H23.3		lincRNA	3	71634094	71636560	-0.00578979284029843	NA	NA	NA	NA	NA	NA	NA
ENSG00000255423	EBLN2	endogenous Bornavirus-like nucleoprotein 2 [Source:HGNC Symbol;Acc:25493]	protein_coding	3	73110810	73112488	0.00198509889667	0.00012881704753236	0.172444515382498	0.00613	0.00012881704753236	0.172444515382498	0.00198509889667	0.172444515382498	no	ENSG00000255423	EBLN2	endogenous Bornavirus-like nucleoprotein 2 [Source:HGNC Symbol;Acc:25493]	protein_coding	3	73110810	73112488	-0.00199962502020369	EBLN2	endogenous Bornavirus-like nucleoprotein 2 [Source:HGNC Symbol;Acc:25493]	protein_coding	3	73110810	73112488	-0.160286818181818
ENSG00000249274	PDLIM1P4	PDZ and LIM domain 1 pseudogene 4 [Source:HGNC Symbol;Acc:48947]	pseudogene	3	98501032	98502037	0.000862106614423113	0.00040096831060867	0.000725215340153662	0.0122	0.00040096831060867	0.0122	0.000862106614423113	0.0122	no	ENSG00000249274	PDLIM1P4	PDZ and LIM domain 1 pseudogene 4 [Source:HGNC Symbol;Acc:48947]	pseudogene	3	98501032	98502037	-0.00587210635745698	PDLIM1P4	PDZ and LIM domain 1 pseudogene 4 [Source:HGNC Symbol;Acc:48947]	pseudogene	3	98501032	98502037	-2.22903325
ENSG00000144843	ADPRH	ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:269]	protein_coding	3	119298498	119308792	0.00951558696127811	0.00322091125734337	0.00123761916431705	0.0257	0.00123761916431705	0.0257	0.00951558696127811	0.0257	no	ENSG00000144843	ADPRH	ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:269]	protein_coding	3	119298498	119308792	-0.00645287873742839	ADPRH	ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:269]	protein_coding	3	119298498	119308792	-2.018015
ENSG00000120742	SERP1	stress-associated endoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:10759]	protein_coding	3	150259781	150321015	0.00484057318157435	0.00359086552815542	0.156285253073818	0.205	0.00359086552815542	0.205	0.00484057318157435	0.205	no	ENSG00000120742	SERP1	stress-associated endoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:10759]	protein_coding	3	150259781	150321015	-0.0023089502060657	SERP1	stress-associated endoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:10759]	protein_coding	3	150259781	150321015	1.29174333333333
ENSG00000198843	SELT	Selenoprotein T  [Source:UniProtKB/Swiss-Prot;Acc:P62341]	protein_coding	3	150320662	150348222	0.430968033912367	0.506177530205473	0.00340143998760317	0.00633	0.00340143998760317	0.506177530205473	0.506177530205473	0.00633	no	ENSG00000198843	SELT	Selenoprotein T  [Source:UniProtKB/Swiss-Prot;Acc:P62341]	protein_coding	3	150320662	150348222	0.00120501162915321	SELT	Selenoprotein T  [Source:UniProtKB/Swiss-Prot;Acc:P62341]	protein_coding	3	150320662	150348222	1.89215
ENSG00000196549	MME	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	protein_coding	3	154741913	154901497	0.000432838597655213	4.05043504470418e-05	0.313407504860399	0.229	4.05043504470418e-05	0.313407504860399	0.000432838597655213	0.313407504860399	no	ENSG00000196549	MME	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	protein_coding	3	154741913	154901497	-0.00362422390158633	MME	membrane metallo-endopeptidase [Source:HGNC Symbol;Acc:7154]	protein_coding	3	154741913	154901497	-0.964701
ENSG00000121871	SLITRK3	SLIT and NTRK-like family, member 3 [Source:HGNC Symbol;Acc:23501]	protein_coding	3	164904508	164914897	0.000176252690818401	0.00118749761002546	0.00807082652512705	0.0071	0.000176252690818401	0.00807082652512705	0.00118749761002546	0.00807082652512705	no	ENSG00000121871	SLITRK3	SLIT and NTRK-like family, member 3 [Source:HGNC Symbol;Acc:23501]	protein_coding	3	164904508	164914897	0.00158089177614836	SLITRK3	SLIT and NTRK-like family, member 3 [Source:HGNC Symbol;Acc:23501]	protein_coding	3	164904508	164914897	2.3220885
ENSG00000188729	OSTN	osteocrin [Source:HGNC Symbol;Acc:29961]	protein_coding	3	190917030	190983404	0.00910366225691229	0.00954009845399349	0.00553043486039755	0.00218	0.00218	0.00954009845399349	0.00954009845399349	0.00553043486039755	no	ENSG00000188729	OSTN	osteocrin [Source:HGNC Symbol;Acc:29961]	protein_coding	3	190917030	190983404	0.00485491786897243	OSTN	osteocrin [Source:HGNC Symbol;Acc:29961]	protein_coding	3	190917030	190983404	1.815089875
ENSG00000173950	XXYLT1	xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:26639]	protein_coding	3	194789008	194991896	0.417749245564475	0.523552583751087	0.00979646443310668	0.00285	0.00285	0.523552583751087	0.523552583751087	0.00979646443310668	yes	ENSG00000173950	XXYLT1	xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:26639]	protein_coding	3	194789008	194991896	0.00211640265534909	XXYLT1	xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:26639]	protein_coding	3	194789008	194991896	0.0245372
ENSG00000236844	AC091633.2		pseudogene	3	195281428	195281901	0.000265116590325779	0.000836022855527743	0.0419188502963154	0.0456	0.000265116590325779	0.0456	0.000836022855527743	0.0456	yes	ENSG00000236844	AC091633.2		pseudogene	3	195281428	195281901	0.000896757266586484	AC091633.2		pseudogene	3	195281428	195281901	-1.82821666666667
ENSG00000224769	AC069213.1		pseudogene	3	195341818	195347104	0.00367499245025261	3.30857813989983e-05	0.00485896832909724	0.000154	3.30857813989983e-05	0.00485896832909724	0.00367499245025261	0.00485896832909724	yes	ENSG00000224769	AC069213.1		pseudogene	3	195341818	195347104	-0.0115007832337762	AC069213.1		pseudogene	3	195341818	195347104	-2.05569682978723
ENSG00000272792	RP11-141C7.4		lincRNA	3	195366861	195367331	0.214873804906894	0.0182646223959157	0.000374526565556051	0.000103	0.000103	0.214873804906894	0.214873804906894	0.000374526565556051	yes	ENSG00000272792	RP11-141C7.4		lincRNA	3	195366861	195367331	-0.000748704223267402	RP11-141C7.4		lincRNA	3	195366861	195367331	-0.6532413
ENSG00000242086	LINC00969	long intergenic non-protein coding RNA 969 [Source:HGNC Symbol;Acc:48729]	lincRNA	3	195384933	195456422	0.0211547158778866	0.00410646753718599	0.000967089095977485	0.000506	0.000506	0.0211547158778866	0.0211547158778866	0.000967089095977485	yes	ENSG00000242086	LINC00969	long intergenic non-protein coding RNA 969 [Source:HGNC Symbol;Acc:48729]	lincRNA	3	195384933	195456422	-0.0141095713641589	LINC00969	long intergenic non-protein coding RNA 969 [Source:HGNC Symbol;Acc:48729]	lincRNA	3	195384933	195456422	-2.62520445833333
ENSG00000207650	MIR570	microRNA 570 [Source:HGNC Symbol;Acc:32826]	miRNA	3	195426272	195426368	NA	NA	0.000106724094671654	3.36e-05	NA	NA	NA	0.000106724094671654	yes	ENSG00000207650	NA	NA	NA	NA	NA	NA	NA	MIR570	microRNA 570 [Source:HGNC Symbol;Acc:32826]	miRNA	3	195426272	195426368	-2.71744681481481
ENSG00000176945	MUC20	mucin 20, cell surface associated [Source:HGNC Symbol;Acc:23282]	protein_coding	3	195447753	195467994	0.00228559845161256	0.000332603911281972	0.000242062260155113	0.000212	0.000212	0.00228559845161256	0.00228559845161256	0.000242062260155113	yes	ENSG00000176945	MUC20	mucin 20, cell surface associated [Source:HGNC Symbol;Acc:23282]	protein_coding	3	195447753	195467994	0.0145079084010008	MUC20	mucin 20, cell surface associated [Source:HGNC Symbol;Acc:23282]	protein_coding	3	195447753	195467994	2.43961082978723
ENSG00000145113	MUC4	mucin 4, cell surface associated [Source:HGNC Symbol;Acc:7514]	protein_coding	3	195473636	195539148	0.00677854395518475	0.000501118368570432	0.000323260554820373	9.33e-06	9.33e-06	0.00677854395518475	0.00677854395518475	0.000323260554820373	yes	ENSG00000145113	MUC4	mucin 4, cell surface associated [Source:HGNC Symbol;Acc:7514]	protein_coding	3	195473636	195539148	0.011037723379812	MUC4	mucin 4, cell surface associated [Source:HGNC Symbol;Acc:7514]	protein_coding	3	195473636	195539148	2.10600109375
ENSG00000061938	TNK2	tyrosine kinase, non-receptor, 2 [Source:HGNC Symbol;Acc:19297]	protein_coding	3	195590235	195638816	0.00443011377808655	0.00842686391224076	0.00873544242930362	0.0391	0.00443011377808655	0.0391	0.00842686391224076	0.0391	yes	ENSG00000061938	TNK2	tyrosine kinase, non-receptor, 2 [Source:HGNC Symbol;Acc:19297]	protein_coding	3	195590235	195638816	-0.00380003280845346	TNK2	tyrosine kinase, non-receptor, 2 [Source:HGNC Symbol;Acc:19297]	protein_coding	3	195590235	195638816	-1.305112375
ENSG00000224614	TNK2-AS1	TNK2 antisense RNA 1 [Source:HGNC Symbol;Acc:49093]	antisense	3	195634947	195638128	NA	NA	0.00687035289267732	0.00241	NA	NA	NA	0.00687035289267732	yes	ENSG00000224614	NA	NA	NA	NA	NA	NA	NA	TNK2-AS1	TNK2 antisense RNA 1 [Source:HGNC Symbol;Acc:49093]	antisense	3	195634947	195638128	0.1553294
ENSG00000226155	AC124944.3		antisense	3	195638920	195640857	NA	NA	0.000131304738815596	0.000149	NA	NA	NA	0.000149	yes	ENSG00000226155	NA	NA	NA	NA	NA	NA	NA	AC124944.3		antisense	3	195638920	195640857	-2.698953
ENSG00000273009	RP11-352G9.1		lincRNA	3	195639949	195640365	0.038241044526291	0.0291148768654838	0.00316243119516458	0.0061	0.00316243119516458	0.038241044526291	0.038241044526291	0.0061	yes	ENSG00000273009	RP11-352G9.1		lincRNA	3	195639949	195640365	-0.000816731257380205	RP11-352G9.1		lincRNA	3	195639949	195640365	-2.9385
ENSG00000231443	AC024937.6		pseudogene	3	195664114	195665610	0.131611404796396	0.00542447793054456	0.00234656810579671	4.81e-05	4.81e-05	0.131611404796396	0.131611404796396	0.00234656810579671	yes	ENSG00000231443	AC024937.6		pseudogene	3	195664114	195665610	0.00195825020020994	AC024937.6		pseudogene	3	195664114	195665610	1.57708119047619
ENSG00000185485	SDHAP1	succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 1 [Source:HGNC Symbol;Acc:32455]	pseudogene	3	195686619	195717187	1.37550717029437e-07	9.0955083223886e-08	3.83403386588685e-07	0.000228	9.0955083223886e-08	0.000228	1.37550717029437e-07	0.000228	yes	ENSG00000185485	SDHAP1	succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 1 [Source:HGNC Symbol;Acc:32455]	pseudogene	3	195686619	195717187	-0.021217062111957	SDHAP1	succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 1 [Source:HGNC Symbol;Acc:32455]	pseudogene	3	195686619	195717187	-4.10480265
ENSG00000072274	TFRC	transferrin receptor [Source:HGNC Symbol;Acc:11763]	protein_coding	3	195754054	195809060	0.00121238081476671	0.00150339077638413	0.000556309219981238	NA	NA	NA	0.00150339077638413	NA	yes	ENSG00000072274	TFRC	transferrin receptor [Source:HGNC Symbol;Acc:11763]	protein_coding	3	195754054	195809060	0.00279461980393133	TFRC	transferrin receptor [Source:HGNC Symbol;Acc:11763]	protein_coding	3	195754054	195809060	-3.45304
ENSG00000237418	AC069257.6		pseudogene	3	196024932	196025086	0.000119536375021008	2.37265545166874e-05	0.539445013911684	0.261	2.37265545166874e-05	0.539445013911684	0.000119536375021008	0.539445013911684	yes	ENSG00000237418	AC069257.6		pseudogene	3	196024932	196025086	0.00299035338725386	AC069257.6		pseudogene	3	196024932	196025086	-0.346247
ENSG00000270170	NCBP2-AS2	NCBP2 antisense RNA 2 (head to head) [Source:HGNC Symbol;Acc:25121]	lincRNA	3	196669494	196670411	0.000995251117912	0.00209501441279256	0.00684988984196576	0.0407	0.000995251117912	0.0407	0.00209501441279256	0.0407	no	ENSG00000270170	NCBP2-AS2	NCBP2 antisense RNA 2 (head to head) [Source:HGNC Symbol;Acc:25121]	lincRNA	3	196669494	196670411	0.003964731107547	NCBP2-AS2	NCBP2 antisense RNA 2 (head to head) [Source:HGNC Symbol;Acc:25121]	lincRNA	3	196669494	196670411	1.19561675
ENSG00000235126	AC128709.3		lincRNA	3	197171932	197185194	0.00806713699045157	0.00361005286944861	0.00912304397252168	NA	NA	NA	0.00806713699045157	NA	no	ENSG00000235126	AC128709.3		lincRNA	3	197171932	197185194	-0.0115237131860268	AC128709.3		lincRNA	3	197171932	197185194	-2.621741
ENSG00000273308	RP11-496H1.2		lincRNA	3	197372540	197372888	0.00668401854889173	0.000311151197908889	0.00733678948643339	0.00803	0.000311151197908889	0.00803	0.00668401854889173	0.00803	no	ENSG00000273308	RP11-496H1.2		lincRNA	3	197372540	197372888	-0.00431495071466308	RP11-496H1.2		lincRNA	3	197372540	197372888	-2.433659
ENSG00000198155	ZNF876P	zinc finger protein 876, pseudogene [Source:HGNC Symbol;Acc:32472]	pseudogene	4	206399	249774	0.000336130853456854	0.00990243306212918	0.00622621453758964	0.0117	0.000336130853456854	0.0117	0.00990243306212918	0.0117	no	ENSG00000198155	ZNF876P	zinc finger protein 876, pseudogene [Source:HGNC Symbol;Acc:32472]	pseudogene	4	206399	249774	0.00157743172042059	ZNF876P	zinc finger protein 876, pseudogene [Source:HGNC Symbol;Acc:32472]	pseudogene	4	206399	249774	-0.396756666666667
ENSG00000251188	RP11-478C6.6		pseudogene	4	262771	263320	0.10645471605595	0.011125333634826	0.00049913355567849	0.00122	0.00049913355567849	0.10645471605595	0.10645471605595	0.00122	no	ENSG00000251188	RP11-478C6.6		pseudogene	4	262771	263320	0.000269748244179171	RP11-478C6.6		pseudogene	4	262771	263320	2.58093
ENSG00000007062	PROM1	prominin 1 [Source:HGNC Symbol;Acc:9454]	protein_coding	4	15965871	16086001	0.309191080733542	0.438687502530363	0.00691331629681189	0.00351	0.00351	0.438687502530363	0.438687502530363	0.00691331629681189	no	ENSG00000007062	PROM1	prominin 1 [Source:HGNC Symbol;Acc:9454]	protein_coding	4	15965871	16086001	0.00197740848438572	PROM1	prominin 1 [Source:HGNC Symbol;Acc:9454]	protein_coding	4	15965871	16086001	0.722600636363636
ENSG00000169762	TAPT1	transmembrane anterior posterior transformation 1 [Source:HGNC Symbol;Acc:26887]	protein_coding	4	16162128	16228164	0.000366919234821054	1.48328488869713e-05	0.00873870415446692	0.00533	1.48328488869713e-05	0.00873870415446692	0.000366919234821054	0.00873870415446692	no	ENSG00000169762	TAPT1	transmembrane anterior posterior transformation 1 [Source:HGNC Symbol;Acc:26887]	protein_coding	4	16162128	16228164	-0.00043414710511655	TAPT1	transmembrane anterior posterior transformation 1 [Source:HGNC Symbol;Acc:26887]	protein_coding	4	16162128	16228164	-0.36244475
ENSG00000138821	SLC39A8	solute carrier family 39 (zinc transporter), member 8 [Source:HGNC Symbol;Acc:20862]	protein_coding	4	103172198	103306667	0.121623590100131	0.283520385391895	0.00447463970634159	0.007	0.00447463970634159	0.283520385391895	0.283520385391895	0.007	no	ENSG00000138821	SLC39A8	solute carrier family 39 (zinc transporter), member 8 [Source:HGNC Symbol;Acc:20862]	protein_coding	4	103172198	103306667	-0.00399761899242298	SLC39A8	solute carrier family 39 (zinc transporter), member 8 [Source:HGNC Symbol;Acc:20862]	protein_coding	4	103172198	103306667	-1.71255025
ENSG00000151470	C4orf33	chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:27025]	protein_coding	4	130014765	130037795	0.0250812779716535	0.0797928054567566	0.0041513928405132	0.00293	0.00293	0.0797928054567566	0.0797928054567566	0.0041513928405132	no	ENSG00000151470	C4orf33	chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:27025]	protein_coding	4	130014765	130037795	-0.00816894237332661	C4orf33	chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:27025]	protein_coding	4	130014765	130037795	-2.388786675
ENSG00000151611	MMAA	methylmalonic aciduria (cobalamin deficiency) cblA type [Source:HGNC Symbol;Acc:18871]	protein_coding	4	146539415	146581187	0.0167146695650372	0.00848946389715136	0.000776586208774164	0.0054	0.000776586208774164	0.0167146695650372	0.0167146695650372	0.0054	no	ENSG00000151611	MMAA	methylmalonic aciduria (cobalamin deficiency) cblA type [Source:HGNC Symbol;Acc:18871]	protein_coding	4	146539415	146581187	-0.00506954409166611	MMAA	methylmalonic aciduria (cobalamin deficiency) cblA type [Source:HGNC Symbol;Acc:18871]	protein_coding	4	146539415	146581187	-1.985830375
