GENE	REF1	REF2	CORR
ENSG00000030110.8:BAK1	Colon_Sigmoid	Whole_Blood	0.720
ENSG00000030110.8:BAK1	Colon_Transverse	Whole_Blood	0.948
ENSG00000030110.8:BAK1	Esophagus_Gastroesophageal_Junction	Whole_Blood	0.809
ENSG00000030110.8:BAK1	Heart_Atrial_Appendage	Whole_Blood	0.681
ENSG00000030110.8:BAK1	Liver	Whole_Blood	0.909
ENSG00000030110.8:BAK1	Nerve_Tibial	Whole_Blood	0.891
ENSG00000030110.8:BAK1	Skin_Not_Sun_Exposed_Suprapubic	Whole_Blood	0.854
ENSG00000030110.8:BAK1	Vagina	Whole_Blood	0.856
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Adipose_Visceral_Omentum	 0.72565
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Artery_Aorta	 0.76078
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Artery_Aorta	 0.89367
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Artery_Tibial	 0.87945
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Artery_Tibial	 0.64687
ENSG00000066379.10:ZNRD1	Artery_Aorta	Artery_Tibial	 0.60850
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Cells_Transformed_fibroblasts	 0.77401
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Cells_Transformed_fibroblasts	 0.33291
ENSG00000066379.10:ZNRD1	Artery_Aorta	Cells_Transformed_fibroblasts	 0.56471
ENSG00000066379.10:ZNRD1	Artery_Tibial	Cells_Transformed_fibroblasts	 0.65508
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Colon_Sigmoid	 0.86859
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Colon_Sigmoid	 0.71184
ENSG00000066379.10:ZNRD1	Artery_Aorta	Colon_Sigmoid	 0.72368
ENSG00000066379.10:ZNRD1	Artery_Tibial	Colon_Sigmoid	 0.79219
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Colon_Sigmoid	 0.68890
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Esophagus_Mucosa	 0.87314
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Esophagus_Mucosa	 0.41355
ENSG00000066379.10:ZNRD1	Artery_Aorta	Esophagus_Mucosa	 0.58736
ENSG00000066379.10:ZNRD1	Artery_Tibial	Esophagus_Mucosa	 0.75674
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Esophagus_Mucosa	 0.87464
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Esophagus_Mucosa	 0.73316
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Esophagus_Muscularis	 0.68519
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Esophagus_Muscularis	 0.35681
ENSG00000066379.10:ZNRD1	Artery_Aorta	Esophagus_Muscularis	 0.48075
ENSG00000066379.10:ZNRD1	Artery_Tibial	Esophagus_Muscularis	 0.71826
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Esophagus_Muscularis	 0.73447
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Esophagus_Muscularis	 0.48654
ENSG00000066379.10:ZNRD1	Esophagus_Mucosa	Esophagus_Muscularis	 0.74005
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Heart_Left_Ventricle	 0.82619
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Heart_Left_Ventricle	 0.46678
ENSG00000066379.10:ZNRD1	Artery_Aorta	Heart_Left_Ventricle	 0.65619
ENSG00000066379.10:ZNRD1	Artery_Tibial	Heart_Left_Ventricle	 0.75878
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Heart_Left_Ventricle	 0.86959
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Heart_Left_Ventricle	 0.81596
ENSG00000066379.10:ZNRD1	Esophagus_Mucosa	Heart_Left_Ventricle	 0.83207
ENSG00000066379.10:ZNRD1	Esophagus_Muscularis	Heart_Left_Ventricle	 0.70418
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Muscle_Skeletal	 0.70455
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Muscle_Skeletal	 0.24483
ENSG00000066379.10:ZNRD1	Artery_Aorta	Muscle_Skeletal	 0.42506
ENSG00000066379.10:ZNRD1	Artery_Tibial	Muscle_Skeletal	 0.64047
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Muscle_Skeletal	 0.89666
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Muscle_Skeletal	 0.62661
ENSG00000066379.10:ZNRD1	Esophagus_Mucosa	Muscle_Skeletal	 0.78870
ENSG00000066379.10:ZNRD1	Esophagus_Muscularis	Muscle_Skeletal	 0.74223
ENSG00000066379.10:ZNRD1	Heart_Left_Ventricle	Muscle_Skeletal	 0.80127
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Nerve_Tibial	 0.68631
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Nerve_Tibial	 0.64111
ENSG00000066379.10:ZNRD1	Artery_Aorta	Nerve_Tibial	 0.68581
ENSG00000066379.10:ZNRD1	Artery_Tibial	Nerve_Tibial	 0.53142
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Nerve_Tibial	 0.39443
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Nerve_Tibial	 0.58563
ENSG00000066379.10:ZNRD1	Esophagus_Mucosa	Nerve_Tibial	 0.52837
ENSG00000066379.10:ZNRD1	Esophagus_Muscularis	Nerve_Tibial	 0.40142
ENSG00000066379.10:ZNRD1	Heart_Left_Ventricle	Nerve_Tibial	 0.43585
ENSG00000066379.10:ZNRD1	Muscle_Skeletal	Nerve_Tibial	 0.30959
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Pancreas	 0.19597
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Pancreas	-0.17305
ENSG00000066379.10:ZNRD1	Artery_Aorta	Pancreas	 0.02038
ENSG00000066379.10:ZNRD1	Artery_Tibial	Pancreas	 0.22509
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Pancreas	 0.36353
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Pancreas	 0.22339
ENSG00000066379.10:ZNRD1	Esophagus_Mucosa	Pancreas	 0.35516
ENSG00000066379.10:ZNRD1	Esophagus_Muscularis	Pancreas	 0.37886
ENSG00000066379.10:ZNRD1	Heart_Left_Ventricle	Pancreas	 0.37332
ENSG00000066379.10:ZNRD1	Muscle_Skeletal	Pancreas	 0.67202
ENSG00000066379.10:ZNRD1	Nerve_Tibial	Pancreas	 0.08871
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Pituitary	 0.41458
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Pituitary	 0.78606
ENSG00000066379.10:ZNRD1	Artery_Aorta	Pituitary	 0.60955
ENSG00000066379.10:ZNRD1	Artery_Tibial	Pituitary	 0.33538
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Pituitary	-0.02113
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Pituitary	 0.39563
ENSG00000066379.10:ZNRD1	Esophagus_Mucosa	Pituitary	 0.04296
ENSG00000066379.10:ZNRD1	Esophagus_Muscularis	Pituitary	 0.17131
ENSG00000066379.10:ZNRD1	Heart_Left_Ventricle	Pituitary	 0.12763
ENSG00000066379.10:ZNRD1	Muscle_Skeletal	Pituitary	-0.15007
ENSG00000066379.10:ZNRD1	Nerve_Tibial	Pituitary	 0.64750
ENSG00000066379.10:ZNRD1	Pancreas	Pituitary	-0.45147
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Skin_Not_Sun_Exposed_Suprapubic	 0.89633
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Skin_Not_Sun_Exposed_Suprapubic	 0.76182
ENSG00000066379.10:ZNRD1	Artery_Aorta	Skin_Not_Sun_Exposed_Suprapubic	 0.86782
ENSG00000066379.10:ZNRD1	Artery_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.64884
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Skin_Not_Sun_Exposed_Suprapubic	 0.74040
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Skin_Not_Sun_Exposed_Suprapubic	 0.77800
ENSG00000066379.10:ZNRD1	Esophagus_Mucosa	Skin_Not_Sun_Exposed_Suprapubic	 0.72681
ENSG00000066379.10:ZNRD1	Esophagus_Muscularis	Skin_Not_Sun_Exposed_Suprapubic	 0.57172
ENSG00000066379.10:ZNRD1	Heart_Left_Ventricle	Skin_Not_Sun_Exposed_Suprapubic	 0.76502
ENSG00000066379.10:ZNRD1	Muscle_Skeletal	Skin_Not_Sun_Exposed_Suprapubic	 0.62649
ENSG00000066379.10:ZNRD1	Nerve_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.68363
ENSG00000066379.10:ZNRD1	Pancreas	Skin_Not_Sun_Exposed_Suprapubic	 0.12554
ENSG00000066379.10:ZNRD1	Pituitary	Skin_Not_Sun_Exposed_Suprapubic	 0.49010
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Skin_Sun_Exposed_Lower_leg	 0.81111
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Skin_Sun_Exposed_Lower_leg	 0.43087
ENSG00000066379.10:ZNRD1	Artery_Aorta	Skin_Sun_Exposed_Lower_leg	 0.62616
ENSG00000066379.10:ZNRD1	Artery_Tibial	Skin_Sun_Exposed_Lower_leg	 0.58727
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Skin_Sun_Exposed_Lower_leg	 0.78233
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Skin_Sun_Exposed_Lower_leg	 0.65379
ENSG00000066379.10:ZNRD1	Esophagus_Mucosa	Skin_Sun_Exposed_Lower_leg	 0.76111
ENSG00000066379.10:ZNRD1	Esophagus_Muscularis	Skin_Sun_Exposed_Lower_leg	 0.60708
ENSG00000066379.10:ZNRD1	Heart_Left_Ventricle	Skin_Sun_Exposed_Lower_leg	 0.74407
ENSG00000066379.10:ZNRD1	Muscle_Skeletal	Skin_Sun_Exposed_Lower_leg	 0.78563
ENSG00000066379.10:ZNRD1	Nerve_Tibial	Skin_Sun_Exposed_Lower_leg	 0.58904
ENSG00000066379.10:ZNRD1	Pancreas	Skin_Sun_Exposed_Lower_leg	 0.49990
ENSG00000066379.10:ZNRD1	Pituitary	Skin_Sun_Exposed_Lower_leg	 0.14622
ENSG00000066379.10:ZNRD1	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	 0.85186
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Thyroid	 0.83042
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Thyroid	 0.39381
ENSG00000066379.10:ZNRD1	Artery_Aorta	Thyroid	 0.49392
ENSG00000066379.10:ZNRD1	Artery_Tibial	Thyroid	 0.72470
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Thyroid	 0.82726
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Thyroid	 0.67311
ENSG00000066379.10:ZNRD1	Esophagus_Mucosa	Thyroid	 0.89624
ENSG00000066379.10:ZNRD1	Esophagus_Muscularis	Thyroid	 0.64398
ENSG00000066379.10:ZNRD1	Heart_Left_Ventricle	Thyroid	 0.70131
ENSG00000066379.10:ZNRD1	Muscle_Skeletal	Thyroid	 0.82616
ENSG00000066379.10:ZNRD1	Nerve_Tibial	Thyroid	 0.40236
ENSG00000066379.10:ZNRD1	Pancreas	Thyroid	 0.37416
ENSG00000066379.10:ZNRD1	Pituitary	Thyroid	 0.00323
ENSG00000066379.10:ZNRD1	Skin_Not_Sun_Exposed_Suprapubic	Thyroid	 0.65440
ENSG00000066379.10:ZNRD1	Skin_Sun_Exposed_Lower_leg	Thyroid	 0.73834
ENSG00000066379.10:ZNRD1	Adipose_Subcutaneous	Whole_Blood	 0.77809
ENSG00000066379.10:ZNRD1	Adipose_Visceral_Omentum	Whole_Blood	 0.39089
ENSG00000066379.10:ZNRD1	Artery_Aorta	Whole_Blood	 0.53701
ENSG00000066379.10:ZNRD1	Artery_Tibial	Whole_Blood	 0.69268
ENSG00000066379.10:ZNRD1	Cells_Transformed_fibroblasts	Whole_Blood	 0.77792
ENSG00000066379.10:ZNRD1	Colon_Sigmoid	Whole_Blood	 0.80542
ENSG00000066379.10:ZNRD1	Esophagus_Mucosa	Whole_Blood	 0.76448
ENSG00000066379.10:ZNRD1	Esophagus_Muscularis	Whole_Blood	 0.67766
ENSG00000066379.10:ZNRD1	Heart_Left_Ventricle	Whole_Blood	 0.83426
ENSG00000066379.10:ZNRD1	Muscle_Skeletal	Whole_Blood	 0.84392
ENSG00000066379.10:ZNRD1	Nerve_Tibial	Whole_Blood	 0.61105
ENSG00000066379.10:ZNRD1	Pancreas	Whole_Blood	 0.61639
ENSG00000066379.10:ZNRD1	Pituitary	Whole_Blood	 0.13272
ENSG00000066379.10:ZNRD1	Skin_Not_Sun_Exposed_Suprapubic	Whole_Blood	 0.68330
ENSG00000066379.10:ZNRD1	Skin_Sun_Exposed_Lower_leg	Whole_Blood	 0.78950
ENSG00000066379.10:ZNRD1	Thyroid	Whole_Blood	 0.69995
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Adipose_Visceral_Omentum	0.602
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Adrenal_Gland	0.579
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Adrenal_Gland	0.476
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Artery_Tibial	0.759
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Artery_Tibial	0.535
ENSG00000096433.6:ITPR3	Adrenal_Gland	Artery_Tibial	0.408
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Brain_Caudate_basal_ganglia	0.670
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Brain_Caudate_basal_ganglia	0.474
ENSG00000096433.6:ITPR3	Adrenal_Gland	Brain_Caudate_basal_ganglia	0.444
ENSG00000096433.6:ITPR3	Artery_Tibial	Brain_Caudate_basal_ganglia	0.551
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Breast_Mammary_Tissue	0.635
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Breast_Mammary_Tissue	0.710
ENSG00000096433.6:ITPR3	Adrenal_Gland	Breast_Mammary_Tissue	0.583
ENSG00000096433.6:ITPR3	Artery_Tibial	Breast_Mammary_Tissue	0.625
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Breast_Mammary_Tissue	0.562
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Cells_EBV-transformed_lymphocytes	0.352
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Cells_EBV-transformed_lymphocytes	0.191
ENSG00000096433.6:ITPR3	Adrenal_Gland	Cells_EBV-transformed_lymphocytes	0.507
ENSG00000096433.6:ITPR3	Artery_Tibial	Cells_EBV-transformed_lymphocytes	0.220
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Cells_EBV-transformed_lymphocytes	0.301
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Cells_EBV-transformed_lymphocytes	0.253
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Colon_Sigmoid	0.769
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Colon_Sigmoid	0.598
ENSG00000096433.6:ITPR3	Adrenal_Gland	Colon_Sigmoid	0.630
ENSG00000096433.6:ITPR3	Artery_Tibial	Colon_Sigmoid	0.678
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Colon_Sigmoid	0.692
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Colon_Sigmoid	0.698
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Colon_Sigmoid	0.298
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Colon_Transverse	0.507
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Colon_Transverse	0.498
ENSG00000096433.6:ITPR3	Adrenal_Gland	Colon_Transverse	0.625
ENSG00000096433.6:ITPR3	Artery_Tibial	Colon_Transverse	0.510
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Colon_Transverse	0.509
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Colon_Transverse	0.654
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Colon_Transverse	0.516
ENSG00000096433.6:ITPR3	Colon_Sigmoid	Colon_Transverse	0.600
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Esophagus_Mucosa	0.725
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Esophagus_Mucosa	0.503
ENSG00000096433.6:ITPR3	Adrenal_Gland	Esophagus_Mucosa	0.518
ENSG00000096433.6:ITPR3	Artery_Tibial	Esophagus_Mucosa	0.753
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Esophagus_Mucosa	0.808
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Esophagus_Mucosa	0.637
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Esophagus_Mucosa	0.344
ENSG00000096433.6:ITPR3	Colon_Sigmoid	Esophagus_Mucosa	0.739
ENSG00000096433.6:ITPR3	Colon_Transverse	Esophagus_Mucosa	0.632
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Esophagus_Muscularis	0.937
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Esophagus_Muscularis	0.563
ENSG00000096433.6:ITPR3	Adrenal_Gland	Esophagus_Muscularis	0.587
ENSG00000096433.6:ITPR3	Artery_Tibial	Esophagus_Muscularis	0.728
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Esophagus_Muscularis	0.802
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Esophagus_Muscularis	0.632
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Esophagus_Muscularis	0.400
ENSG00000096433.6:ITPR3	Colon_Sigmoid	Esophagus_Muscularis	0.821
ENSG00000096433.6:ITPR3	Colon_Transverse	Esophagus_Muscularis	0.555
ENSG00000096433.6:ITPR3	Esophagus_Mucosa	Esophagus_Muscularis	0.825
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Heart_Atrial_Appendage	0.845
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Heart_Atrial_Appendage	0.647
ENSG00000096433.6:ITPR3	Adrenal_Gland	Heart_Atrial_Appendage	0.324
ENSG00000096433.6:ITPR3	Artery_Tibial	Heart_Atrial_Appendage	0.711
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Heart_Atrial_Appendage	0.545
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Heart_Atrial_Appendage	0.598
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Heart_Atrial_Appendage	0.209
ENSG00000096433.6:ITPR3	Colon_Sigmoid	Heart_Atrial_Appendage	0.640
ENSG00000096433.6:ITPR3	Colon_Transverse	Heart_Atrial_Appendage	0.444
ENSG00000096433.6:ITPR3	Esophagus_Mucosa	Heart_Atrial_Appendage	0.663
ENSG00000096433.6:ITPR3	Esophagus_Muscularis	Heart_Atrial_Appendage	0.769
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Muscle_Skeletal	0.695
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Muscle_Skeletal	0.589
ENSG00000096433.6:ITPR3	Adrenal_Gland	Muscle_Skeletal	0.488
ENSG00000096433.6:ITPR3	Artery_Tibial	Muscle_Skeletal	0.753
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Muscle_Skeletal	0.753
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Muscle_Skeletal	0.719
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Muscle_Skeletal	0.241
ENSG00000096433.6:ITPR3	Colon_Sigmoid	Muscle_Skeletal	0.761
ENSG00000096433.6:ITPR3	Colon_Transverse	Muscle_Skeletal	0.503
ENSG00000096433.6:ITPR3	Esophagus_Mucosa	Muscle_Skeletal	0.826
ENSG00000096433.6:ITPR3	Esophagus_Muscularis	Muscle_Skeletal	0.789
ENSG00000096433.6:ITPR3	Heart_Atrial_Appendage	Muscle_Skeletal	0.605
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Nerve_Tibial	0.757
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Nerve_Tibial	0.547
ENSG00000096433.6:ITPR3	Adrenal_Gland	Nerve_Tibial	0.399
ENSG00000096433.6:ITPR3	Artery_Tibial	Nerve_Tibial	0.770
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Nerve_Tibial	0.809
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Nerve_Tibial	0.651
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Nerve_Tibial	0.241
ENSG00000096433.6:ITPR3	Colon_Sigmoid	Nerve_Tibial	0.749
ENSG00000096433.6:ITPR3	Colon_Transverse	Nerve_Tibial	0.519
ENSG00000096433.6:ITPR3	Esophagus_Mucosa	Nerve_Tibial	0.831
ENSG00000096433.6:ITPR3	Esophagus_Muscularis	Nerve_Tibial	0.817
ENSG00000096433.6:ITPR3	Heart_Atrial_Appendage	Nerve_Tibial	0.723
ENSG00000096433.6:ITPR3	Muscle_Skeletal	Nerve_Tibial	0.856
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Pancreas	0.736
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Pancreas	0.534
ENSG00000096433.6:ITPR3	Adrenal_Gland	Pancreas	0.648
ENSG00000096433.6:ITPR3	Artery_Tibial	Pancreas	0.663
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Pancreas	0.747
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Pancreas	0.648
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Pancreas	0.322
ENSG00000096433.6:ITPR3	Colon_Sigmoid	Pancreas	0.772
ENSG00000096433.6:ITPR3	Colon_Transverse	Pancreas	0.525
ENSG00000096433.6:ITPR3	Esophagus_Mucosa	Pancreas	0.791
ENSG00000096433.6:ITPR3	Esophagus_Muscularis	Pancreas	0.800
ENSG00000096433.6:ITPR3	Heart_Atrial_Appendage	Pancreas	0.600
ENSG00000096433.6:ITPR3	Muscle_Skeletal	Pancreas	0.797
ENSG00000096433.6:ITPR3	Nerve_Tibial	Pancreas	0.798
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Pituitary	0.734
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Pituitary	0.682
ENSG00000096433.6:ITPR3	Adrenal_Gland	Pituitary	0.279
ENSG00000096433.6:ITPR3	Artery_Tibial	Pituitary	0.606
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Pituitary	0.772
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Pituitary	0.647
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Pituitary	0.191
ENSG00000096433.6:ITPR3	Colon_Sigmoid	Pituitary	0.591
ENSG00000096433.6:ITPR3	Colon_Transverse	Pituitary	0.456
ENSG00000096433.6:ITPR3	Esophagus_Mucosa	Pituitary	0.672
ENSG00000096433.6:ITPR3	Esophagus_Muscularis	Pituitary	0.759
ENSG00000096433.6:ITPR3	Heart_Atrial_Appendage	Pituitary	0.703
ENSG00000096433.6:ITPR3	Muscle_Skeletal	Pituitary	0.737
ENSG00000096433.6:ITPR3	Nerve_Tibial	Pituitary	0.807
ENSG00000096433.6:ITPR3	Pancreas	Pituitary	0.612
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Prostate	0.628
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Prostate	0.504
ENSG00000096433.6:ITPR3	Adrenal_Gland	Prostate	0.514
ENSG00000096433.6:ITPR3	Artery_Tibial	Prostate	0.440
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Prostate	0.780
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Prostate	0.625
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Prostate	0.413
ENSG00000096433.6:ITPR3	Colon_Sigmoid	Prostate	0.743
ENSG00000096433.6:ITPR3	Colon_Transverse	Prostate	0.528
ENSG00000096433.6:ITPR3	Esophagus_Mucosa	Prostate	0.744
ENSG00000096433.6:ITPR3	Esophagus_Muscularis	Prostate	0.780
ENSG00000096433.6:ITPR3	Heart_Atrial_Appendage	Prostate	0.480
ENSG00000096433.6:ITPR3	Muscle_Skeletal	Prostate	0.712
ENSG00000096433.6:ITPR3	Nerve_Tibial	Prostate	0.688
ENSG00000096433.6:ITPR3	Pancreas	Prostate	0.725
ENSG00000096433.6:ITPR3	Pituitary	Prostate	0.684
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Skin_Not_Sun_Exposed_Suprapubic	0.680
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Skin_Not_Sun_Exposed_Suprapubic	0.502
ENSG00000096433.6:ITPR3	Adrenal_Gland	Skin_Not_Sun_Exposed_Suprapubic	0.443
ENSG00000096433.6:ITPR3	Artery_Tibial	Skin_Not_Sun_Exposed_Suprapubic	0.735
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Skin_Not_Sun_Exposed_Suprapubic	0.746
ENSG00000096433.6:ITPR3	Breast_Mammary_Tissue	Skin_Not_Sun_Exposed_Suprapubic	0.622
ENSG00000096433.6:ITPR3	Cells_EBV-transformed_lymphocytes	Skin_Not_Sun_Exposed_Suprapubic	0.230
ENSG00000096433.6:ITPR3	Colon_Sigmoid	Skin_Not_Sun_Exposed_Suprapubic	0.642
ENSG00000096433.6:ITPR3	Colon_Transverse	Skin_Not_Sun_Exposed_Suprapubic	0.570
ENSG00000096433.6:ITPR3	Esophagus_Mucosa	Skin_Not_Sun_Exposed_Suprapubic	0.918
ENSG00000096433.6:ITPR3	Esophagus_Muscularis	Skin_Not_Sun_Exposed_Suprapubic	0.728
ENSG00000096433.6:ITPR3	Heart_Atrial_Appendage	Skin_Not_Sun_Exposed_Suprapubic	0.615
ENSG00000096433.6:ITPR3	Muscle_Skeletal	Skin_Not_Sun_Exposed_Suprapubic	0.730
ENSG00000096433.6:ITPR3	Nerve_Tibial	Skin_Not_Sun_Exposed_Suprapubic	0.770
ENSG00000096433.6:ITPR3	Pancreas	Skin_Not_Sun_Exposed_Suprapubic	0.720
ENSG00000096433.6:ITPR3	Pituitary	Skin_Not_Sun_Exposed_Suprapubic	0.636
ENSG00000096433.6:ITPR3	Prostate	Skin_Not_Sun_Exposed_Suprapubic	0.639
ENSG00000096433.6:ITPR3	Adipose_Subcutaneous	Skin_Sun_Exposed_Lower_leg	0.565
ENSG00000096433.6:ITPR3	Adipose_Visceral_Omentum	Skin_Sun_Exposed_Lower_leg	0.337
ENSG00000096433.6:ITPR3	Adrenal_Gland	Skin_Sun_Exposed_Lower_leg	0.265
ENSG00000096433.6:ITPR3	Artery_Tibial	Skin_Sun_Exposed_Lower_leg	0.777
ENSG00000096433.6:ITPR3	Brain_Caudate_basal_ganglia	Skin_Sun_Exposed_Lower_leg	0.545
